System,SMILES,RT,pubchem
dataset_82,CC(=O)NC1=CC=C(C=C1)OCC(CN2CCN(CC2)CC3=CC=CC=C3)O,82.5,2962064
dataset_82,CC1=CC(=NC=C1)NC2=NN=C(C=C2)N3CCN(CC3)C(=O)C,82.5,42111674
dataset_82,C1CN(CCN1)C2=NN3C=NN=C3C=C2,82.5,45496235
dataset_82,C1COCCN1CCCNC(=O)C2=CNC3=C2C=CC=N3,82.5,53162830
dataset_82,CCC(C)N1CCN(CC1)CC2=CC(=O)N=C(N2)C3=CN=CC=C3,82.5,53164435
dataset_82,COC1=CC=C(C=C1)NC(=O)CN2CCN(CC2)C(=O)N3CCOCC3,82.6,1094962
dataset_82,COC1=CN2CCN(C(=O)C2=CC1=O)CCNC(=O)C3=CC=C(C=C3)N4C(=O)CCC4=O,82.6,27378080
dataset_82,CC1=C(C(=O)NC(=O)N1)CC2=NN=C(O2)SCC3=CN4C=CC=CC4=N3,82.6,44088842
dataset_82,CC1=CC(=NC2=C1C=C(C=C2)NC(=S)N3CCN(CC3)CC4=CC=CC=C4)N5CCN(CC5)C,82.6,46248010
dataset_82,CN(C)S(=O)(=O)C1=CC=C(C=C1)C(=O)NCCNC2=NN=C(C=C2)NC3=CC=CC=N3,82.6,49669417
dataset_82,CC1=C2C(=NN(C(=O)C2=NO1)CC(=O)NCCCN3CCC(CC3)N4CCCCC4)C,82.6,53024471
dataset_82,C1CCN2C=C(N=C2C1)C(=O)NC3CCN(CC3)CC4=CC=CC=C4,82.6,53167878
dataset_82,CN1CCC(CC1)N2CCN(CC2)S(=O)(=O)C3=CN4CCCN(C(=O)C4=C3)C,82.6,53182893
dataset_82,CC1=NC2=C(CCC2)C(=N1)NCCOC,82.6,71836319
dataset_82,C1=CC(=CN=C1)CNS(=O)(=O)C2=CC=C(C=C2)N,82.7,765946
dataset_82,CCN(CC)CCNC(=O)C1=CC(=C(C(=C1)OC)OC)OC,82.7,1571654
dataset_82,CCOC(=O)N1CCN(CC1)CC(COC2=CC=CC=C2C(=O)C)O,82.7,2966471
dataset_82,CC1=C(C(=NO1)C)CN2CCN(CC2)S(=O)(=O)CCN3C(=O)CCCC3=O,82.7,45505465
dataset_82,C1CN(CCC1CNC(=O)C2=NC=CN=C2)CC3=CSC=C3,82.7,49669346
dataset_82,C1CNCC1C2CCN(CC2)CC3=CN=CC=C3,82.7,56872789
dataset_82,CC1=CC(=NC2=C1C=C(C=C2)NC(=S)NC3CC3)N4CCN(CC4)C,82.8,3450010
dataset_82,CCOC1=CC=CC=C1C2=C(C(=NC3=C2CN(CC3)C)N)C#N,82.8,16480914
dataset_82,CC1=C(SN=N1)C(=O)NCC2CCN(CC2)CC3=CSC=C3,82.8,49669350
dataset_82,C1CN(CCN1CCNC(=O)C2=CC=CNC2=O)C(=O)C3=CC=CS3,82.8,49723063
dataset_82,C1C(CN1CC2=CC=CS2)C3=NC(=NO3)C4=CN=CC=C4,82.8,49745996
dataset_82,CN(C)C[C@@H]1CN(C[C@H]1NC(=O)C2=CC3=C(C=C2)OCO3)C4CCOCC4,82.8,91923018
dataset_82,CC1=NC=CN1C2CN(C2)C(=O)C(C)C,82.8,124046845
dataset_82,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)N)N,82.9,100053
dataset_82,C1CN(CCC1C(=O)N2CCN(CC2)C(=O)C3=CC=CO3)C4=CC=NC=C4,82.9,46384750
dataset_82,CC1=NC=CN1CCNC(=O)CC2=CC=CS2,82.9,49624725
dataset_82,CN1C=C(C=N1)C2=CCN(CC2)CC(=O)N3CCN(CC3)CC4=CC5=C(C=C4)OCO5,82.9,53026939
dataset_82,CC1(CCOC2(C1)CCN(CC2)CC3=CC=NC=C3)O,82.9,124051714
dataset_82,C1CN(CCC1C(=O)N)C(=O)CN2CCN(CC2)C3=NC=CC=N3,83,16485539
dataset_82,C1COC2=C(O1)C=CC(=C2)S(=O)(=O)NCCNC3=NN=C(C=C3)NC4=CN=CC=C4,83,42175999
dataset_82,CC1=CC(=NN1CC(=O)N2CCN(CC2)CC3=CSC=C3)C,83,45799202
dataset_82,CC1=CC2=NC(=CN2C=C1)C(=O)NCCN3CCCCC3,83,87051310
dataset_82,CCCS(=O)(=O)N[C@@H]1CN(C[C@H]1CN(C)C)CC2=CC=CC=N2,83,91922965
dataset_82,CC1=CC=CC=C1CN2CCC3(CCC(CC3)(CN(C)C)O)CC2,83,124038904
dataset_82,CNCC(COC1=CC=CC(=C1)OC)O,83.1,3107873
dataset_82,C[C@@H](CC1=CN=CN1)N,83.1,6603865
dataset_82,CN1C=CN=C1N2CCN(CC2)CC(=O)NC3=CC=C(C=C3)C(=O)OC,83.1,44054729
dataset_82,CN1CCC(CC1)N2CCN(CC2)C(=O)C3=CN=C(C=C3)C4=CC=CS4,83.1,53149833
dataset_82,C1CCN(C1)C2=NC=CC(=C2)C3=NOC(=N3)C(=O)NCCN4CCOCC4,83.1,53175109
dataset_82,CC(C)N(CC#CCNC(=O)C1=CN(N=N1)C)C(C)C,83.1,71792507
dataset_82,CC1=C(SC(=N1)C)C(=O)NCC#CCN2CCCC2,83.1,71792568
dataset_82,CN1C(CN2C=CC=C2C1=O)C(=O)NCCN(C)C3CCCCC3,83.1,91919715
dataset_82,CN(C)CC1(CCC2(CC1)CCN(CC2)C(=O)C3=NC=CN=C3)O,83.1,91920168
dataset_82,CC1=CN=C(N1CC2CN(C2)C3CCC3)C4=CC=NC=C4,83.1,124046973
dataset_82,CC1=CN=C(N1CC2CC2)C3CN(C3)CC4=CN=CC=C4,83.1,124048550
dataset_82,CN(C)[C@@H]1CN(C[C@H]1CO)C(=O)C2=CC(=O)NC=C2,83.1,124049748
dataset_82,C1=CC(=CC=C1N)N=C(C(=NC2=CC=C(C=C2)N)N)N,83.2,300631
dataset_82,CC1=CC(=NC2=C1C=C(C=C2)NC(=O)NCC3CCCO3)N4CCN(CC4)C,83.2,20922984
dataset_82,CC1=C(SC(=N1)C)CC(=O)NCC2=NC3=CC=CC=C3N2,83.2,49676798
dataset_82,CC1=NC2=C(C=C1)C(=CC=C2)NC(=O)CNC(=O)C3=CNC(=O)C=C3,83.2,49677595
dataset_82,CC1=NC=CN1CCNC(=O)C2(CCOCC2)C3=CC=CC=C3,83.2,49738523
dataset_82,CCCN1CCN(CC1)CCNC(=O)C2=CC=C(C=C2)C3=NN=C(C=C3)N4CCCC4,83.2,53098745
dataset_82,C1CN(CCC12C3=NC=CN3C4=CC=CC=C4CN2)C(=O)C5=COC=C5,83.2,91915522
dataset_82,COCC(=O)N1CCC2(CC1)CC(CCO2)N3CCOCC3,83.2,91919083
dataset_82,CC(C)CNC(=O)CCC[C@@H]1[C@H]2CCCN3[C@H]2[C@@H](CCC3)CN1C,83.2,110195730
dataset_82,CN1C(=NC(=N1)C2=CC=NC=C2)C3CN(C3)C4CCOCC4,83.2,124039501
dataset_82,CCN1CCCN2C=CN=C2C1C3CCN(CC3)CC4=CC=CC=C4,83.2,132335123
dataset_82,CN1CN(C(=C1C2=CC=NC=C2)C3=CC=NC=C3)C,83.3,246547
dataset_82,C1=CC(=CC=C1NC(=O)CSC2=NNC(=N2)N)S(=O)(=O)N,83.3,2200722
dataset_82,C1=CN(C=N1)CCCNC2=NC=NC(=C2[N+](=O)[O-])N,83.3,2960357
dataset_82,CCN1CCC2(CC1)C(=C(C(=O)O2)C)C(=O)NCCCN3CCN(CC3)CC4=CC=CC=C4,83.3,20906694
dataset_82,CC1=CC2=NC(=CN2C=C1)C(=O)NCCN3CCCC3,83.3,25246842
dataset_82,CN1CCC2=NN(C(=C2C1)N)C3=CC=CC=C3,83.3,28907444
dataset_82,CCN1CCN(CC1)CCCNC(=O)C2CCN(CC2)CC3=CN(C4=C3C=C(C=C4)OC)C,83.3,53013301
dataset_82,CC1CCN(CC1)CCNC(=O)C2CCCN(C2)C3=NC=CC(=N3)C,83.3,53031044
dataset_82,CC1CCCCN1CCNC(=O)C2CCN(CC2)C3=NC=CC(=N3)C,83.3,53031059
dataset_82,C1CN(CCN1CC2=C(NN=C2)C3=CC=CC=C3)C4=CC5=NN=CN5N=C4,83.3,53189639
dataset_82,C1CCN(CC1)CCNC(=O)C2=CN3C=CC=CC3=N2,83.3,87051281
dataset_82,CC1=CN=C(N1CC2CCCNC2)C3=CC=CC=C3,83.3,90488062
dataset_82,CC1=CC=CC=C1CN2CCC3=C(CC2)NC(=NC3=O)N4CCN(CC4)C,83.3,91915091
dataset_82,CN1C=C(C=N1)CN2C[C@H]([C@@H](C2)C3=CC=CC=N3)COC4=CC=NC=C4,83.3,124051451
dataset_82,COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCCN4CCOCC4,83.4,20963131
dataset_82,CN1C=C2C(=NN(C2=O)C3=CC=CC=C3)C(=C1)C(=O)N4CCN(CC4)CC5=CC=CC=N5,83.4,44046515
dataset_82,CCN1CCN(CC1)C2=NC=C(C(=N2)C)C3=CC(=O)N=C(N3)N4CCN(CC4)CC5=CC=CC=C5,83.4,44123177
dataset_82,CCCCS(=O)(=O)NCCNC1=NN=C(C=C1)C,83.4,45497007
dataset_82,CC1=CC(=NC=C1)NC2=NN=C(C=C2)NCCNC(=O)CN3C=NC4=CC=CC=C43,83.4,49669411
dataset_82,C1=CC=C(C=C1)CCCC(=O)NCCNC2=NN=C(C=C2)NC3=CC=NC=C3,83.4,49675588
dataset_82,CCCN1C=NN=C1C2CCNCC2,83.4,53192546
dataset_82,C1CC1C2=NN=CN2C3CCNCC3,83.4,83279224
dataset_82,C1CC2=NC=C(N2CC1C(=O)N3CCN(CC3)C(=O)C4=CC=CO4)C5=CSC=C5,83.4,91924452
dataset_82,CC1=NNC(=NC1=O)NCC2=CN=CC=C2,83.5,731886
dataset_82,CN1CCN(CC1)NC2=NC=NC(=C2[N+](=O)[O-])N,83.5,2958703
dataset_82,CCCCN(CC)CCCNC(=S)NC1=CC2=C(C=C1)N=C(C=C2C)N3CCN(CC3)C,83.5,16193050
dataset_82,CN1C2=C(C=C(C=C2)CNCCOCCO)N(C1=O)C,83.5,17155553
dataset_82,CC1=NOC(=N1)C2CN(C2)CC3=CSC(=N3)C,83.5,49745124
dataset_82,C1CC(CN(C1)C2=NN=C(C=C2)N3C=CN=C3)C(=O)O,83.5,52992020
dataset_82,CCCC1=C(SN=N1)C(=O)NCCN2C=CN=C2C,83.5,52992835
dataset_82,CC1=NN=C2N1C3=C(C=CC=N3)N(C2=O)CC(=O)N4CCN(CC4)C(C)C,83.5,53149201
dataset_82,CN1CCC(CC1)N2CCN(CC2)C(=O)C3CCCN(C3)C4=CC5=NC=CN=C5N=C4,83.5,53165966
dataset_82,C1CN(CCC1C(=O)NCCC2=CC=NC=C2)C3=NN=C4N3C=CC=C4,83.5,53203051
dataset_82,CO[C@@H]1[C@@H](N(C1=O)C2CCNCC2)C3=CC=NC=C3,83.5,90488098
dataset_82,C(CC(=O)O)[C@H](C(=O)O)N,83.6,23327
dataset_82,C1COCCOCCOCCN1CC2=CC=C(C=C2)[N+](=O)[O-],83.6,762960
dataset_82,C1=CC(=NC=C1C2=CC=C(S2)C(=O)O)N,83.6,2052633
dataset_82,C1=CC(=CN=C1)CNC(=O)CSC2=NC(=O)C=C(N2)N,83.6,2147280
dataset_82,CC1=CSC(=N1)C2=CC=CC(=C2)CN,83.6,20983731
dataset_82,CC1=NOC(=N1)C2CN(C2)CC3=CN=CC=C3,83.6,49745111
dataset_82,CN(CC1=CN=CC=C1)C(=O)C2=NNC3=C2CN(CC3)CC4=CN=CC=C4,83.6,91914404
dataset_82,CN1CCN(CC1)C2=NC(=O)C3=C(N2)CCN(CC3)CC4=CC=C(C=C4)C#N,83.6,91915086
dataset_82,C1CN(CCC2=C1C(=O)N=CN2)CC3=CC4=C(C=C3)OCC4,83.6,124037762
dataset_82,CC(=O)N[C@H]1CN2CC[C@@H]([C@@H]2[C@H]([C@@H]1O)O)O,83.7,9837515
dataset_82,CC1=CC2=NC(=CN2C=C1)C(=O)NCCCN3CCOCC3,83.7,51250579
dataset_82,CCN(C1CCN(CC1)C)C2CN(C2)C(=O)C3=CC=CO3,83.7,124044486
dataset_82,CC1=CC=C(O1)CN2CCC(CC2)N3C[C@@H](C[C@H]3C(=O)N(C)C)O,83.7,124050482
dataset_82,C1CN2C=CN=C2C(N(C1)CC3=CN=CC=C3)C4CCN(CC4)CCCO,83.7,124052555
dataset_82,CC1CN(CC(O1)C)CCC(=O)NC2=CC=C(C=C2)S(=O)(=O)N,83.8,3783958
dataset_82,CCCN1CCN(CC1)CCCNC(=O)C2=C(C3=C(N=CN=C3S2)N4CCN(CC4)C)C,83.8,46344692
dataset_82,CCN1CCN(CC1)CCCNC(=O)C2=C(C3=C(N=CN=C3S2)N4CCN(CC4)CC)C,83.8,46344772
dataset_82,C1CC2=C(C1)N=CN=C2N3CCC(C3)NC(=O)C4=CC=CO4,83.8,53192924
dataset_82,C1CC(CN(C1)C(=O)C2=CSC=C2)NC3=NC=NC4=C3CCC4,83.8,71836270
dataset_82,CC1=CN=C(N1C2CCN(C2)C3CCCC3)C4=CC=NC=C4,83.8,124046645
dataset_82,CC1=CN=C(N1CC2CN(C2)C3CCCC3)C4=CN=CC=C4,83.8,124046937
dataset_82,C(CS(=O)O)[C@@H](C(=O)O)N,83.9,75896
dataset_82,C1CCC(CC1)N2CC(CC2=O)C(=O)NCCCN3CCCCC3,83.9,3333122
dataset_82,C1=CC(=CN=C1)C2=NC(=NO2)CCN,83.9,17604982
dataset_82,CS(=O)(=O)NCCN1CCN(CC1)C2=CC=CC=C2,83.9,45560068
dataset_82,C1CCC(C1)N2CCC(CC2)CNC(=O)CCS(=O)(=O)C3=CC=CC=C3,83.9,45571176
dataset_82,CC1=NC2=CC3=C(C=C2N1CC(=O)N(C)C)OCCO3,83.9,45921797
dataset_82,CN1C(=NN=N1)SCC(=O)NCCN2CCN(CC2)S(=O)(=O)C,83.9,49676907
dataset_82,CCN1C=CN=C1N2CCN(CC2)C(=O)C3=NOC(=C3)C,83.9,52992485
dataset_82,CCN1C=CN=C1N2CCN(CC2)C(=O)CCS(=O)(=O)C3=CC=CC=C3,83.9,52992486
dataset_82,CC1=C(N=C(N1C2CCN(CC2)C(=O)C)C)C(=O)N3CCOCC3,83.9,53181658
dataset_82,CC1=NC2=NC(=NN2C(=C1)N3CCCC3)CN4CCN(CC4)C(C)C,83.9,53202334
dataset_82,CC1=NOC(=N1)CNC(=O)C2CCN(CC2)C(=O)C3=CC=C(O3)[N+](=O)[O-],83.9,56724139
dataset_82,CC1=C(N=CC=C1)NC(=O)C2=NN=C(C=C2)N3C=CN=C3C,83.9,71791764
dataset_82,CC1CCCCN1CCNC(=O)C2=CC3=C(C=C2)N=CN=C3N4CCCCC4,83.9,71842384
dataset_82,CN(CC1=CN=CC=C1)C2=NC(=O)C3=C(N2)CCN(CC3)CCC4=CC=CC=C4,83.9,91915111
dataset_82,CC1=CC(=CC=C1)CN2CCC3=C(CC2)NC(=NC3=O)N(C)CC4=CN=CC=C4,83.9,91915128
dataset_82,CC1=CN=C(C=N1)C(=O)N[C@@H]2CCC[C@@H]2C(=O)NC3CCN(CC3)C,83.9,91925599
dataset_82,CC(C)N1CCC2=C(C1C3CCN(CC3)C(=O)C4=COC=C4)N=CN2,83.9,124039048
dataset_82,CC1=CN=C(N1CC2CN(C2)CC3=CN=CC=C3)C4=CC=NC=C4,83.9,124046957
dataset_82,CCN(CC)CCN1C2=CC=CC=C2N=C1NCC3=CC=CC=N3,84,1249670
dataset_82,CN1C2=CC=CC=C2N=C1NCCO,84,2772787
dataset_82,COC1=CC=C(C=C1)CCNCC2CCCO2,84,2904910
dataset_82,C1CCC(C1)N2CC(CC2=O)C(=O)NCCCN3CCOCC3,84,3251369
dataset_82,C1CC(OC1)CNC(=O)C(=O)NC2=CC=NC=C2,84,18588751
dataset_82,CN1C=CN=C1N2CCN(CC2)C(=O)C3=CC=C(C=C3)N4C(=O)CCC4=O,84,25849008
dataset_82,CCN1CCN(CC1)C2=NC(=O)C=C(N2)C3=CN=C(N=C3C)N4CCN(CC4)CC,84,44123176
dataset_82,CC1=NC=CN1CCNC(=O)CCC2=CC=C(C=C2)OC,84,49621408
dataset_82,CN(CC(=O)NC1=NN=C(S1)SCC2=CN3C=CC=CC3=N2)S(=O)(=O)C,84,49671126
dataset_82,CCOC(=O)CCC(=O)N1CCN(CC1)CCNC(=O)C2=CSC=C2,84,49676864
dataset_82,C1CC(=O)N(C(=O)C1)CCS(=O)(=O)NCCN2CCN(CC2)C(=O)C3=CC=CS3,84,49677044
dataset_82,CC1=CC=C(C=C1)C2=NN=C(O2)CC(=O)NCC3=CC(=C(C=C3)OC)OC,84,52906309
dataset_82,CN1CCN(CC1)C2=NC(=NC3=C2CCC3)C4=CC=NC=C4,84,53192910
dataset_82,C1CC2=C(C1)N=CN=C2N3CCN(CC3)CC4=CN=CC=C4,84,53192959
dataset_82,C1CCN(C(C1)CCN2CCOCC2)C(=O)C3=CSC=C3,84,53193439
dataset_82,C(C1=NC(=NN1)N)O,84.1,222697
dataset_82,C1=NC2=C(N1)C(=O)N=C(N2)SCC(=O)O,84.1,4612536
dataset_82,COCCN1CCC(CC1)CNC(=O)C2=CC=C(C=C2)OC,84.1,16895498
dataset_82,CC1=NN2CCC(=O)N(C2=C1)CCCC(=O)N3CCN(CC3)C4CCCCC4,84.1,20928997
dataset_82,CCCN1CCN(CC1)C2=NC=C3CNCCC3=N2,84.1,23602249
dataset_82,CN1C=CN=C1N2CCN(CC2)C(=O)C3=C(C=CC=C3OC)OC,84.1,25284855
dataset_82,C1=CN(C2=NC=NC(=C21)N)[C@H]3C([C@H]([C@H](O3)CO)O)O,84.1,44330586
dataset_82,C1=CN=C(N=C1)OCC(=O)NCCCN2C=CN=C2,84.1,52992821
dataset_82,CN1CCN(CC1)C(=O)C2=C(N=CC=C2)N3CCNC(C3)C4=CC=CC=C4,84.1,53180595
dataset_82,C1CN(CCC1C(C2=CC=CC=N2)O)CC3=CC=C(C=C3)C#N,84.1,53193321
dataset_82,C1CC(CN(C1)C2=NN=C3N2C=CC=C3)C(=O)NC4CCN(CC4)CC5=CC=CC=C5,84.1,53202920
dataset_82,CC1=NC=C(C=C1)C(=O)N2CCCC(C2)NC3=NC=NC4=C3CCC4,84.1,71836271
dataset_82,C1CN(CCC1OC2CCN(CC2)CC3=CN=CC=C3)CC4=CN=CC=C4,84.1,91916317
dataset_82,CC(=NCCCC[C@H](C(=O)O)N)N,84.2,11957582
dataset_82,C1=CC(=O)OC=C1C(=O)NCCC2=CC=NC=C2,84.2,45497150
dataset_82,CC1=NN=C(C=C1)N2CCN(CC2)C(=O)C3=CC(=CC=C3)OC4=NC=CC=N4,84.2,52417105
dataset_82,C[C@]1(CCN(C[C@H]1N2CCCC2)CC3=CC=CC=C3OC)O,84.2,87053317
dataset_82,CN1CCC(CC1)CC(=O)N[C@@H]2CN(C[C@H]2CN(C)C)S(=O)(=O)C,84.2,91911020
dataset_82,CCN1CCN(CC1)CCCNC(=O)C2CN3C=CC=C3C(=O)N2C,84.2,91919713
dataset_82,CCCS(=O)(=O)N[C@@H]1CN(C[C@H]1CN(C)C)CC2=CN=CC=C2,84.2,91922913
dataset_82,CN(C)[C@@H]1CN(C[C@H]1CO)C(=O)C2=NC=CC=N2,84.2,124050014
dataset_82,CC1=CC(=NO1)NC(=O)C(=O)NCC(C2=CC=CS2)N(C)C,84.3,18589135
dataset_82,CCCN1CCN(CC1)C2=NC=C3CN(CCC3=N2)CC4=CC(=C(C=C4)OCC)OC,84.3,20960808
dataset_82,C1=CC(=CC=C1CCNC2=NC=NC3=C2C=NN3)S(=O)(=O)N,84.3,42226873
dataset_82,CN1CCC(CC1)N(C)C(=O)C2CCC(CC2)CNS(=O)(=O)C,84.3,45503960
dataset_82,CC1CCN(CC1)CCCNC(=S)NC2=CC3=C(C=C2)N=C(C=C3C)N4CCN(CC4)C,84.3,46248014
dataset_82,C1CN(CCN1C2=CC=CC=N2)C(=O)CSC3=NC(=O)C4=C(N3)N=CN4,84.3,46270929
dataset_82,COC1=CC=CC(=C1)C(CNC(=O)C2CCN(CC2)S(=O)(=O)C)N3CCOCC3,84.3,49676515
dataset_82,C1CC(=O)N(C1=O)CC(=O)N2CCN(CC2)CC3=CSC=C3,84.3,49677087
dataset_82,C1CN(CC(N1)C2=CC=CC=C2)C3=CC=CC(=N3)C(=O)NCCN4CCOCC4,84.3,53180876
dataset_82,CC1=CC=C(C=C1)CN2CCC(CC2)CNC(=O)C3=C(OC4=C3C5=NCCN5C=N4)C,84.3,53210246
dataset_82,C1CCN(C1)C2=NC=NC3=C2C=C(C=C3)C(=O)NC4CCN(CC4)CC5=CC=CC=C5,84.3,71842526
dataset_82,CC1=CN=C(C=C1)CN2CCC(CC2)C3CCNC3,84.3,91910147
dataset_82,CC1=CN=C(N1CCNC(=O)C2=CN=CN2C)C3CC3,84.3,124039601
dataset_82,C1C(CN1CC2=CC=C(C=C2)C#N)N3C=CN=C3,84.3,124046894
dataset_82,CCN(CC)CCNC(=O)CN1C(=O)COC2=CC=CC=C21,84.4,16001598
dataset_82,C1COCCN1C(CNC(=O)C2=CC=CO2)C3=CSC=C3,84.4,16931705
dataset_82,C1CN(CCN1CCNC(=O)C2=CC3=C(C=C2)OCO3)C(=O)NCC4=CC=CS4,84.4,49677422
dataset_82,CC1=CC(=NO1)C(=O)N2CCN(CC2)CCNC(=O)CN3C(=O)C4=CC=CC=C4C3=O,84.4,49721788
dataset_82,CC1=NC2=CC(=CC(=C2C=C1)C(=O)N3CCN(CC3)CC(C)C)NC(=O)C(C)C,84.4,53137961
dataset_82,CN1C=C(C2=C1N=CC=C2)CC(=O)NCCCN3CCCCC3,84.4,53144407
dataset_82,CC(C)C1=NC(=O)C=C(N1)CN2CCC(CC2)N3CCCCC3,84.4,53164419
dataset_82,C1CN(CC2=CC(=NN2C1)C3=CC=NC=C3)C(=O)C4=CC=NC=C4,84.4,53165130
dataset_82,CNC(=O)C1=NC(=CC=C1)N2CCNC(C2)C3=CC=CC=C3,84.4,53180846
dataset_82,CC(C1=CN=CC=C1)NC2=NC=NC3=C2CCC3,84.4,53192877
dataset_82,CN1CCN(CC1)C2=NC(=O)C=C(N2)N,84.5,97545
dataset_82,CC(C)(C)C(=O)NCCN1CCN(CC1)S(=O)(=O)C,84.5,45505509
dataset_82,CC1=NC=CN1CCNC(=O)C2=CSC=C2,84.5,49620704
dataset_82,CCN1CCCC1CN(CC(=O)N2CCNCC2)S(=O)(=O)C3=CC=C(C=C3)OC,84.5,50788467
dataset_82,CC(C)N1CCN(CC1)C(=O)C2=CC=C(C=C2)CN3CCN(C(=O)C3=O)C(C)C,84.5,53135459
dataset_82,CN(C)CCCNC(=O)C1=CC2=C(CCN2S(=O)(=O)C)C=C1,84.5,53160474
dataset_82,CN(C)CCCNC(=O)C1=C(N=CC=C1)N2CCNC(C2)C3=CC=CC=C3,84.5,53180630
dataset_82,CCCN1CCN(CC1)CC2=NN3C(=CC(=NC3=N2)C)N4CCOCC4,84.5,53202358
dataset_82,CC1=CC2=NC(=CN2C=C1)C(=O)N3CCN(CC3)C4CCN(CC4)C,84.5,87051299
dataset_82,CC1=CN(N=C1)CCC(=O)N2C[C@@H]3CN(CC[C@@]3(C2)CO)C4CCCC4,84.5,124037812
dataset_82,CCN1C=C(C=N1)CN2CCC(CC2)N3C[C@@H]([C@@H]3C4=CC=NC=C4)OC,84.5,124048620
dataset_82,CCC1C2=NC=CN2CCCN1C(=O)CN3C=CN=C3C,84.5,124049459
dataset_82,CC(C)CC(=O)N1CCC(CC1)C2=NN=C3N2CCNC3,84.5,124052750
dataset_82,CCN(CC)CCCNC1=NC=C(C2=C1C3=C(N2)C=CN=C3)C,84.6,184694
dataset_82,CC(=O)N1CCN(CC1)C,84.6,550758
dataset_82,CC(C)C1=NC(=O)C=C(N1)CN2CCCCC2,84.6,3716090
dataset_82,CC1=CC2=NC(=CN2C=C1)CCNC(=O)C(C)(C)C,84.6,7150738
dataset_82,CC1=NC(=NC=C1)N2CCC(CC2)C(=O)NCCCN3CCC(CC3)N4CCCCC4,84.6,53031063
dataset_82,CC1=CC2=C(S1)C(=C(N2)C(=O)NCCCN3CCOCC3)CN(C)C,84.6,53139871
dataset_82,COC1=C(C=C(C=C1)C(=O)N2CCC3=C(C2)NC=N3)OC,84.6,53145230
dataset_82,CN1C=C(C=C1C(=O)N2CCN(CC2)C3=CC=CC=N3)C4=CC=NC=C4,84.6,53159756
dataset_82,CC1=NN(C=C1CN2CCC(CC2)C3=NC(=NN3)C4=CC=CC=C4)C,84.6,53192305
dataset_82,CC(C)N1C[C@H]([C@@H](C1)NC(=O)C2=NC=CN=C2)CO,84.6,124050287
dataset_82,COC1=CC=C(C=C1)C(CN)N2CCCCC2,84.7,3838116
dataset_82,C1CN(CCN1CCC2=CC=NC=C2)C(=O)C3=CC(=O)C4=CC=CC=C4O3,84.7,29672352
dataset_82,COC(=O)C1=CC=C(C=C1)CN2CCC(CC2)CN3C=NC4=CC=CC=C43,84.7,45503400
dataset_82,C1CCN(CC1)C2CCN(CC2)CCCNC(=O)C3CCN(CC3)C4=NN5C=NN=C5C=C4,84.7,50783285
dataset_82,C1CC(CN(C1)C2=NN=C(C=C2)N3C=CN=C3)C(=O)NCC4=NC5=CC=CC=C5N4,84.7,52993027
dataset_82,CC1=C(C(=NN1C)C)CCC(=O)N2CC(C2)N3C=CN=C3C,84.7,124046852
dataset_82,C1COCCN1CC(=O)N2CCOCC2,84.8,242924
dataset_82,CN(C)C(=O)CSC1=NC(=O)C=C(N1)N,84.8,698648
dataset_82,CC1(C(=O)NCCN1C(=O)C2=CC=CS2)C,84.8,16863760
dataset_82,CC1=NC2=CC=CC=C2C(=C1)NC(=O)C(=O)NCC3CCN(CC3)CC4=CC=CO4,84.8,16887305
dataset_82,CC(C)S(=O)(=O)C1=CC=C(C=C1)CC(=O)N2CCN(CC2)CC3=CSC=C3,84.8,49677068
dataset_82,CCC1=NOC(=C1)C2CCCN2CC3=CC(=C(C=C3)O)OC,84.8,53096291
dataset_82,CC(C)N1CCN(CC1)C(=O)C2=CN3CCCCC3=N2,84.8,71838048
dataset_82,CC(C)N1C(C2(C1=O)CCCC2)C(=O)NCCN3CCC(CC3)N4CCCCC4,84.8,91912860
dataset_82,CN1CCC2=C(C1)C(=NN2C)CNC(=O)C3=CC=C(O3)CN4C=NC=N4,84.8,124037484
dataset_82,CN1CCN(CC1)CCCCN2C(=O)C3=CC=CC=C3C2=O,84.9,2241048
dataset_82,CN1CCN(CC1)C2=NC=C3C(=N2)C=CN(C3=O)CC4=CC=CC=N4,84.9,17190772
dataset_82,CN1C(=O)C=CC(=N1)C(=O)NC2=CC=CC3=C2N=C(C=C3)N4C=CC=C4,84.9,49677624
dataset_82,COC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3C=CN=C3)N4CCCC4=O,84.9,49749260
dataset_82,CCN1CCCC1CN(CC(=O)N2CCNCC2)S(=O)(=O)C3=CC=CC=C3C,84.9,50788514
dataset_82,C1CN(CCN1CCNC(=O)C2=NC=CN=C2)C(=O)C3=CSC=C3,84.9,52417107
dataset_82,CC1=C(N=NN1C2=CC=CC=C2)CN3CCOCC3,84.9,53171857
dataset_82,CC1=C(C=C(O1)C2=C(C=NN2)C(=O)N(C)C)S(=O)(=O)NCCCN(C)C,84.9,53183203
dataset_82,CN(C)[C@@H]1CN(CC[C@@H]1CNC(=O)COC)C2CCSCC2,84.9,91920977
dataset_82,CC1=NC(=O)C2=C(N1)CCN(CC2)CC3=CC4=C(C=C3)OCC4,84.9,124037718
